Time	XCoord	YCoord	VideoName
391569	-33728	33368	4T-D4-ND-F-BL.mpeg
391589	-33728	33368	4T-D4-ND-F-BL.mpeg
391609	-33728	33368	4T-D4-ND-F-BL.mpeg
391629	-33728	33368	4T-D4-ND-F-BL.mpeg
391649	-33728	33368	4T-D4-ND-F-BL.mpeg
391669	-33728	33368	4T-D4-ND-F-BL.mpeg
391689	-33728	33368	4T-D4-ND-F-BL.mpeg
391709	-33728	33368	4T-D4-ND-F-BL.mpeg
391729	-33728	33368	4T-D4-ND-F-BL.mpeg
391749	-33728	33368	4T-D4-ND-F-BL.mpeg
391835	-33728	33368	4T-D4-ND-F-BL.mpeg
391849	-33728	33368	4T-D4-ND-F-BL.mpeg
391869	-33728	33368	4T-D4-ND-F-BL.mpeg
391889	-33728	33368	4T-D4-ND-F-BL.mpeg
391910	-33728	33368	4T-D4-ND-F-BL.mpeg
391929	-33728	33368	4T-D4-ND-F-BL.mpeg
391949	-33728	33368	4T-D4-ND-F-BL.mpeg
391969	-33728	33368	4T-D4-ND-F-BL.mpeg
391989	-33728	33368	4T-D4-ND-F-BL.mpeg
392009	-33728	33368	4T-D4-ND-F-BL.mpeg
392029	-33728	33368	4T-D4-ND-F-BL.mpeg
392049	-33728	33368	4T-D4-ND-F-BL.mpeg
392069	-33728	33368	4T-D4-ND-F-BL.mpeg
392089	-33728	33368	4T-D4-ND-F-BL.mpeg
392109	-33728	33368	4T-D4-ND-F-BL.mpeg
392129	-33728	33368	4T-D4-ND-F-BL.mpeg
392149	-33728	33368	4T-D4-ND-F-BL.mpeg
392234	-33728	33368	4T-D4-ND-F-BL.mpeg
392249	-33728	33368	4T-D4-ND-F-BL.mpeg
392269	-33728	33368	4T-D4-ND-F-BL.mpeg
392289	-33728	33368	4T-D4-ND-F-BL.mpeg
392309	-33728	33368	4T-D4-ND-F-BL.mpeg
392329	-33728	33368	4T-D4-ND-F-BL.mpeg
392348	-33728	33368	4T-D4-ND-F-BL.mpeg
392369	-33728	33368	4T-D4-ND-F-BL.mpeg
392389	-33728	33368	4T-D4-ND-F-BL.mpeg
392409	-33728	33368	4T-D4-ND-F-BL.mpeg
392429	-33728	33368	4T-D4-ND-F-BL.mpeg
392449	-33728	33368	4T-D4-ND-F-BL.mpeg
392469	-33728	33368	4T-D4-ND-F-BL.mpeg
392488	-33728	33368	4T-D4-ND-F-BL.mpeg
392509	-33728	33368	4T-D4-ND-F-BL.mpeg
392528	-33728	33368	4T-D4-ND-F-BL.mpeg
392548	-33728	33368	4T-D4-ND-F-BL.mpeg
392634	-33728	33368	4T-D4-ND-F-BL.mpeg
392649	-33728	33368	4T-D4-ND-F-BL.mpeg
392669	-33728	33368	4T-D4-ND-F-BL.mpeg
392689	-33728	33368	4T-D4-ND-F-BL.mpeg
392709	-33728	33368	4T-D4-ND-F-BL.mpeg
392729	-33728	33368	4T-D4-ND-F-BL.mpeg
392749	-33728	33368	4T-D4-ND-F-BL.mpeg
392769	-33728	33368	4T-D4-ND-F-BL.mpeg
392789	-33728	33368	4T-D4-ND-F-BL.mpeg
392809	-33728	33368	4T-D4-ND-F-BL.mpeg
392829	-33728	33368	4T-D4-ND-F-BL.mpeg
392849	-33728	33368	4T-D4-ND-F-BL.mpeg
392869	-33728	33368	4T-D4-ND-F-BL.mpeg
392889	-33728	33368	4T-D4-ND-F-BL.mpeg
392909	-33728	33368	4T-D4-ND-F-BL.mpeg
392929	-33728	33368	4T-D4-ND-F-BL.mpeg
392949	-33728	33368	4T-D4-ND-F-BL.mpeg
393034	-33728	33368	4T-D4-ND-F-BL.mpeg
393049	-33728	33368	4T-D4-ND-F-BL.mpeg
393069	-33728	33368	4T-D4-ND-F-BL.mpeg
393089	-33728	33368	4T-D4-ND-F-BL.mpeg
393109	-33728	33368	4T-D4-ND-F-BL.mpeg
393129	-33728	33368	4T-D4-ND-F-BL.mpeg
393149	-33728	33368	4T-D4-ND-F-BL.mpeg
393169	-33728	33368	4T-D4-ND-F-BL.mpeg
393190	-33728	33368	4T-D4-ND-F-BL.mpeg
393209	-33728	33368	4T-D4-ND-F-BL.mpeg
393229	-33728	33368	4T-D4-ND-F-BL.mpeg
393249	-33728	33368	4T-D4-ND-F-BL.mpeg
393269	-33728	33368	4T-D4-ND-F-BL.mpeg
393289	-33728	33368	4T-D4-ND-F-BL.mpeg
393309	-33728	33368	4T-D4-ND-F-BL.mpeg
393329	-33728	33368	4T-D4-ND-F-BL.mpeg
393349	-33728	33368	4T-D4-ND-F-BL.mpeg
393434	-33728	33368	4T-D4-ND-F-BL.mpeg
393449	-33728	33368	4T-D4-ND-F-BL.mpeg
393469	-33728	33368	4T-D4-ND-F-BL.mpeg
393489	-33728	33368	4T-D4-ND-F-BL.mpeg
393509	-33728	33368	4T-D4-ND-F-BL.mpeg
393529	-33728	33368	4T-D4-ND-F-BL.mpeg
393549	-33728	33368	4T-D4-ND-F-BL.mpeg
393569	-33728	33368	4T-D4-ND-F-BL.mpeg
393589	-33728	33368	4T-D4-ND-F-BL.mpeg
393609	-33728	33368	4T-D4-ND-F-BL.mpeg
393629	-33728	33368	4T-D4-ND-F-BL.mpeg
393649	-33728	33368	4T-D4-ND-F-BL.mpeg
393715	-33728	33368	4T-D4-ND-F-BL.mpeg
393729	-33728	33368	4T-D4-ND-F-BL.mpeg
393748	-33728	33368	4T-D4-ND-F-BL.mpeg
393840	-33728	33368	4T-D4-ND-F-BL.mpeg
393849	-33728	33368	4T-D4-ND-F-BL.mpeg
393869	-33728	33368	4T-D4-ND-F-BL.mpeg
393889	-33728	33368	4T-D4-ND-F-BL.mpeg
393909	-33728	33368	4T-D4-ND-F-BL.mpeg
393929	-33728	33368	4T-D4-ND-F-BL.mpeg
393949	-33728	33368	4T-D4-ND-F-BL.mpeg
393969	-33728	33368	4T-D4-ND-F-BL.mpeg
393989	-33728	33368	4T-D4-ND-F-BL.mpeg
394009	-33728	33368	4T-D4-ND-F-BL.mpeg
394029	-33728	33368	4T-D4-ND-F-BL.mpeg
394049	-33728	33368	4T-D4-ND-F-BL.mpeg
394069	-33728	33368	4T-D4-ND-F-BL.mpeg
394088	-33728	33368	4T-D4-ND-F-BL.mpeg
394108	-33728	33368	4T-D4-ND-F-BL.mpeg
394129	-33728	33368	4T-D4-ND-F-BL.mpeg
394149	-33728	33368	4T-D4-ND-F-BL.mpeg
394236	-33728	33368	4T-D4-ND-F-BL.mpeg
394249	-33728	33368	4T-D4-ND-F-BL.mpeg
394269	-33728	33368	4T-D4-ND-F-BL.mpeg
394289	-33728	33368	4T-D4-ND-F-BL.mpeg
394309	-33728	33368	4T-D4-ND-F-BL.mpeg
394329	-33728	33368	4T-D4-ND-F-BL.mpeg
394349	-33728	33368	4T-D4-ND-F-BL.mpeg
394368	-33728	33368	4T-D4-ND-F-BL.mpeg
394389	-33728	33368	4T-D4-ND-F-BL.mpeg
394409	-33728	33368	4T-D4-ND-F-BL.mpeg
394428	-33728	33368	4T-D4-ND-F-BL.mpeg
394448	-33728	33368	4T-D4-ND-F-BL.mpeg
394469	-33728	33368	4T-D4-ND-F-BL.mpeg
